urdu,transliteration,count
نکلنے,nikalne,1
جانےگا,jaanegaa,1
مزے,maze,1
اسدِ,asad-e,1
گلیوں,galyo;n,1
ساقی گری,saaqii-garii,1
چاہنے,chaahne,1
تنک ظرفیِ,tunuk-:zarfii-e,1
کھینچی,khe;nchii,1
ہوشیاری,hoshyaarii,1
در کار,dar-kaar,1
تصوّرِ,ta.savvur-e,1
تیزِ,tez-e,1
اجارا,ijaaraa,1
شہ پر,shah-par,1
صید,.said,1
تحیّر,ta;haiyur,1
پانے,paane,1
کھینچیے,khe;nchiye,1
ن شنیدن,na-shuniidan,1
غزال,;gazaal,1
ہوا خواہ,havaa-;xvaah,1
آبوہوا,aab-o-havaa,1
ستائش,sataa))ish,1
سبحہوزنّار,sub;hah-o-zunnaar,1
بلغمی,bal;gamii,1
طاؤس,:taa))uus,1
مدفن,madfan,1
بیکسیِ,bekasii-e,1
انتقام,intiqaam,1
تلخ نوائی,tal;x-navaa))ii,1
پا بوس,paa-buus,1
عدالتِ,((adaalat-e,1
تراشا,taraashaa,1
مصلحت,ma.sla;hat,1
ناداں,naadaa;n,1
روح,ruu;h,1
رعونت,ra((uunat,1
زندگانیِ,zindagaanii-e,1
سبدِ,sabad-e,1
رنج آشنا,ranj-aashnaa,1
بکھر,bikhar,1
تیوری,tevarii,1
اڑتا,u;rtaa,1
آلاتِ,aalaat-e,1
مطربِ,mu:trib-e,1
مطلبِ,ma:tlab-e,1
صحّت,.si;h;hat,1
ثانی,;saanii,1
طفلانِ,:tiflaan-e,1
مرہونِ,marhuun-e,1
غم کدہ,;gam-kadah,1
فروزاں,furozaa;n,1
کریدتے,kuredte,1
سروبرگِ,sar-o-barg-e,1
خسوخاشاک,;xas-o-;xaashaak,1
سست رو,sust-ruu,1
شعار,shi((aar,1
عشقونا گزیرِ,((ishq-o-naa-guziir-e,1
جھگڑتے,jhaga;rte,1
عماری,((amaarii,1
خان ماں,;xaan-maa;n,1
دور,daur,1
نشّے,nashshe,1
ظرف,:zarf,1
چھڑکیں,chhi;rke;n,1
پئِ,pa))-e,1
اختراعِ,i;xtiraa((-e,1
پڑوں,pa;ruu;n,1
زمانہِ,zamaanah-e,1
خلوتِ,;xalvat-e,1
مطلوب,ma:tluub,1
سبک,subuk,1
سرووصنوبر,sarv-o-.sanobar,1
نیروے,niiruu-e,1
ستایش گر,sataayish-gar,1
دکھائیں,dikhaa))e;n,1
عاجزِ,((aajiz-e,1
سیاہی,siyaahii,1
لڑتا,la;rtaa,1
مصوّر,mu.savvir,1
مزار,mazaar,1
جنّت,jannat,1
باربدِ,baarbud-e,1
بے دماغ,be-dimaa;g,1
لخت لخت,la;xt-la;xt,1
شان,shaan,1
شمعیں,sham((e;n,1
رہوے,rahve,1
سنائے,sunaa))e,1
تغافل دوست,ta;gaaful-dost,1
مہر باں,mihr-baa;n,1
بوسِ,bos-e,1
توفیق,taufiiq,1
جلوہ نما,jalvah-numaa,1
اتنے,itne,1
ارزاں,arzaa;n,1
سر کش,sar-kash,1
پوچھی,puuchhii,1
لاوے,laave,1
ڈبو,;dubo,1
درازی,daraazii,1
نا توانیِ,naa-tavaanii-e,1
سلطنت,sul:tanat,1
فرماں رواے,farmaa;n-ravaa-e,1
غمزے,;gamze,1
اندازے,andaaze,1
جاوداں,jaavidaa;n,1
نشّہ,nashshah,1
پرواز,parvaaz,1
چھلے,chhalle,1
ضرور,.zaruur,1
قبا,qabaa,1
ہجر,hajr,1
شراب خانے,sharaab-;xaane,1
لرزے,larze,1
غلامِ,;gulaam-e,1
مہماں,mihmaa;n,1
نقدِ,naqd-e,1
بیکار,bekaar,1
اندوہ ربا,andoh-rubaa,1
حورانِ,;huuraan-e,1
تبسّمہاے,tabassumhaa-e,1
فسونِ,fusuun-e,1
بادبانِ,baadbaan-e,1
راتیں,raate;n,1
نو آموزِ,nau-aamoz-e,1
عالم تاب,((aalam-taab,1
گزرنا,guzarnaa,1
سخن ور,su;xan-var,1
تربت,turbat,1
زمزمہِ,zamzamah-e,1
شمار,shumaar,1
گلہاے,gul'haa-e,1
حرکت,;harakat,1
تشنہ لب,tishnah-lab,1
رہیو,rahyo,1
ڈبویا,;duboyaa,1
زرِ,zar-e,1
سرحدِ,sar;had-e,1
پیکان,paikaan,1
سنگ آمدہ,sang-aamadah,1
تغیّر,ta;gayyur,1
دروں,daruu;n,1
شیشہ,shiishah,1
غمّازی,;gammaazii,1
دھواں,dhuvaa;n,1
ہیچ مدانی,hech-madaanii,1
خلل,;xalal,1
کار گاہِ,kaar-gaah-e,1
خاکستروبلبل,;xaakistar-o-bulbul,1
خوبانِ,;xuubaan-e,1
ولیکن,valekin,1
طاعت,:taa((at,1
ہلال,hilaal,1
کھٹکے,kha;tke,1
عزّوناز,((izz-o-naaz,1
مصاحب,mu.saa;hib,1
جویاے,juuyaa-e,1
ڈھونڈھا,;dhuu;n;dhaa,1
مطلق,ma:tlaq,1
گلبانگِ,gulbaa;ng-e,1
دونا,duunaa,1
راہ زن,raah-zan,1
چھیڑوں,chhe;ruu;n,1
گرم بازارِ,garm-baazaar-e,1
دل کشا,dil-kushaa,1
محرومِ,ma;hruum-e,1
فرشتہ,farishtah,1
کوہِ,koh-e,1
حقِّ,;haqq-e,1
موتی,motii,1
ڈھونڈھے,;dhuu;n;dhe,1
مردن,murdan,1
ایّامِ,ayyaam-e,1
غلط انداز,;gala:t-andaaz,1
ال اماں,al-amaa;n,1
ورق,varaq,1
نیم کش,niim-kash,1
بد آموزیِ,bad-aamozii-e,1
مجروحِ,majruu;h-e,1
نا یاب,naa-yaab,1
الیٰہی,il;aahii,1
گل چیں,gul-chii;n,1
شبستانِ,shabistaan-e,1
رخسار,ru;xsaar,1
جہانِ,jahaan-e,1
روح ال قدس,ruu;h-ul-qudus,1
معرضِ,ma((ri.z-e,1
لافِ,laaf-e,1
چھیڑیے,chhe;riye,1
بود,buud,1
آشناے,aashnaa-e,1
نسیمِ,nasiim-e,1
چپک,chipak,1
مثال,mi;saal,1
ٹھانی,;thaanii,1
ثبات,;sabaat,1
پیچوتابِ,pech-o-taab-e,1
اپنا سا,apnaa-saa,1
سوزاں,sozaa;n,1
تعزیتِ,ta((ziyat-e,1
سر نامے,sar-naame,1
دوئی,duu))ii,1
کھائیں,khaa))e;n,1
مانگا,maa;ngaa,1
خانہ آرائی,;xaanah-aaraa))ii,1
چلیں,chale;n,1
کھینچتا,khai;nchtaa,1
مکتبِ,maktab-e,1
چاہیں,chaahe;n,1
غم خوارگی,;gam-;xvaaragii,1
حرف,;harf,1
رسوم,rusuum,1
ٹالیں‌گے,;taale;nge,1
دینودل,diin-o-dil,1
لاکھ,laakh,1
بجھتی,bujhtii,1
دیر,dair,1
بے دلی,be-dilii,1
مصیبتِ,mu.siibat-e,1
نا خدا,naa-;xudaa,1
سیاستِ,siyaasat-e,1
سبحہ,sub;hah,1
دست گرداں,dast-gardaa;n,1
ہم دمی,ham-damii,1
پشت خار,pusht-;xaar,1
شکیبِ,shakeb-e,1
شیفتگی,sheftagii,1
مشک بو,mushk-buu,1
نا حق,naa-;haq,1
یقینِ,yaqiin-e,1
سونپ,sau;np,1
عناں گیرِ,((inaa;n-giir-e,1
شغل,sha;gl,1
گنجہاے,ganj'haa-e,1
سر تا سر,sar-taa-sar,1
حیرانی,;hairaanii,1
بغل,ba;gal,1
حاجت مند,;haajat-mand,1
خود آرائی,;xvud-aaraa))ii,1
مشتمل,mushtamil,1
خامہ فرسا,;xaamah-farsaa,1
دوست دارِ,dost-daar-e,1
بننے,ban'ne,1
سراب,saraab,1
محال,mu;haal,1
ولی,valii,1
جلوہ گر,jalvah-gar,1
شنا,shinaa,1
معشوق,ma((shuuq,1
دراز دستیِ,daraaz-dastii-e,1
سرورِ,suruur-e,1
علم,((alam,1
دشوار پسند,dushvaar-pasand,1
پوجنا,puujnaa,1
شیر,sher,1
کوریِ,korii-e,1
کاوش,kaavish,1
ماتمِ,maatam-e,1
تصویر نما,ta.sviir-numaa,1
پا انداز,paa-andaaz,1
رندانِ,rindaan-e,1
رگوں,rago;n,1
چھوڑونگا,chho;ruu;ngaa,1
بے باک,be-baak,1
نقساں,nuqsaa;n,1
پوجتا,puujtaa,1
چارہ سازیِ,chaarah-saazii-e,1
نظرہاے,na:zar'haa-e,1
خجلتِ,;xajlat-e,1
کھلی,khulii,1
روشومستیِ,ravish-o-mastii-e,1
سفحہِ,saf;hah-e,1
بے گرہ,be-girah,1
رہائی,rihaa))ii,1
صلا,.salaa,1
زہر آب,zahr-aab,1
عربدہ میداں,((arbadah-maidaa;n,1
عذر خواہ,((u;zr-;xvaah,1
خمار,;xumaar,1
کتنا,kitnaa,1
غیور,;gayuur,1
ابھرا,ubhraa,1
آشتیِ,aashtii-e,1
بھرنے,bharne,1
کودکی,kuudakii,1
قدورخ,qad-o-ru;x,1
ستانا,sataanaa,1
جولانِ,jaulaan-e,1
حق شناس,;haq-shinaas,1
رازہاے,raaz'haa-e,1
بوریا,boriyaa,1
پارہہاے,paarah'haa-e,1
رنجشیں,ranjishe;n,1
مجبوریودعواے,majbuurii-o-da((vaa-e,1
کھائیے,khaa))iye,1
ہم نشیں,ham-nishii;n,1
ذات,;zaat,1
قباے,qabaa-e,1
سرشار,sarshaar,1
عیب,((aib,1
سفال,safaal,1
لالہوگل,laalah-o-gul,1
پری وش,parii-vash,1
تقلیدِ,taqliid-e,1
واجب,vaajib,1
گواہ,gavaah,1
خستہ جاں,;xastah-jaa;n,1
دو دم,do-dam,1
فقط,faqa:t,1
سینہ گداز,siinah-gudaaz,1
خلوتوجلوت,;xalvat-o-jalvat,1
نا ساز گاری,naa-saaz-gaarii,1
عناصر,((anaa.sir,1
مدحِ,mad;h-e,1
الٹے,ul;te,1
کپڑے,kap;re,1
تسبیحِ,tasbii;h-e,1
کھل,khil,1
مہر گیا,mihr-giyaa,1
کہوے,kahve,1
چارہ ساز,chaarah-saaz,1
ہل من مزید,hal-min-maziid,1
کنشت,kunisht,1
لطافت,la:taafat,1
باندھیے,baa;ndhiye,1
بردِ,bard-e,1
پہ,pih,1
من جملہِ,min-jumlah-e,1
تپاکِ,tapaak-e,1
خاتمِ,;xaatim-e,1
بہشت شمائل,bihisht-shamaa))il,1
انجمِ,anjum-e,1
محتاجِ,mu;htaaj-e,1
باطن,baa:tin,1
باطل,baa:til,1
حکم,;hukm,1
ہم سایہ,ham-saayah,1
خوں نابہ,;xuu;n-naabah,1
دگر,digar,1
سلکِ,silk-e,1
دل آزار,dil-aazaar,1
باز گشت,baaz-gasht,1
فروغ,furo;g,1
ہولِ,haul-e,1
سرشکِ,sirishk-e,1
ناسخ,naasi;x,1
تمثالِ,tim;saal-e,1
جرئتِ,jur))at-e,1
شیرازہِ,shiiraazah-e,1
زہد,zuhd,1
آئیں‌گے,aa))e;nge,1
ندیمِ,nadiim-e,1
شانہ کشِ,shaanah-kash-e,1
لئیم,la))iim,1
انگور,anguur,1
جزو,juzv,1
جلتے,jalte,1
دوشینہ,doshiinah,1
غرور,;guruur,1
سادہ دلی,saadah-dilii,1
دشنہوخنجر,dashnah-o-;xanjar,1
معزولیِ,ma((zuulii-e,1
فتنے,fitne,1
اصنامِ,a.snaam-e,1
نوا سنجِ,navaa-sanj-e,1
یگانہ,yagaanah,1
کرونگا,karuu;ngaa,1
پیغام,pai;gaam,1
نور,nuur,1
آوارگیہاے,aavaaragiihaa-e,1
وصفِ,va.sf-e,1
سمندِ,samand-e,1
معیّن,mu((ayyan,1
رسوموقیود,rusuum-o-quyuud,1
فقیروں,faqiiro;n,1
تجمّل,tajammul,1
چراغ,chiraa;g,1
مرغوبِ,mar;guub-e,1
جناب,janaab,1
